,anime_id,name,genre,type,episodes,rating,members,vote count
5561,5006,Nagagutsu Sanjuushi,"Adventure, Fantasy, Kids",Movie,1,6.42,542,17
7000,10735,Planetes Picture Drama,"Comedy, Sci-Fi, Space",Special,9,5.8,1205,17
5312,3132,Boukensha: The Man Was from Spain,"Adventure, Historical",TV,26,6.49,496,17
6231,2723,D4 Princess,"Action, Comedy, Magic, Mecha, Sci-Fi",TV,24,6.2,1514,17
6619,31018,DD Hokuto no Ken 2 Ichigo Aji+,"Comedy, Parody, School, Seinen",TV,12,6.03,1695,17
5786,14247,Lunn wa Kaze no Naka,"Drama, Romance",OVA,1,6.35,403,17
3342,2501,Papuwa,"Adventure, Comedy",TV,26,7.02,973,17
5228,3755,Sekai Meisaku Douwa: Oyayubi Hime,"Fantasy, Kids",Movie,1,6.52,432,17
12042,30817,Netoraserare,Hentai,OVA,2,5.68,1549,17
7902,4934,A.F,"Action, Mecha, Sci-Fi",Special,1,4.7,646,17
11747,5117,Kokudo Oh,"Fantasy, Hentai",OVA,5,6.16,776,17
4717,5883,Examurai Sengoku,"Action, Martial Arts, Samurai, Sci-Fi",TV,24,6.65,2701,17
1627,31499,Huyao Xiao Hongniang,"Comedy, Romance",ONA,13,7.48,2696,17
5687,7170,Kataku,"Demons, Historical, Supernatural",Movie,1,6.38,1025,17
11476,33393,Enkou Shoujo: Rikujoubu Yukki no Baai The Animation,Hentai,OVA,1,6.54,1402,17
7618,6181,Highway Jenny,Fantasy,OVA,1,5.23,677,17
3252,32376,Kindaichi Shounen no Jikenbo Returns 2nd Season: Akechi Keibu no Jikenbo,"Mystery, Shounen",Special,1,7.04,625,17
2799,7308,Mirai Shounen Conan (Movie),"Adventure, Drama, Sci-Fi",Movie,1,7.16,917,17
7178,3511,Riki-Oh 2: Horobi no Ko,"Action, Martial Arts, Seinen, Super Power",OVA,1,5.67,725,17
11928,3384,Mi-da-ra,Hentai,OVA,3,5.88,928,17
12023,5401,Mahou Shoujo Sae,Hentai,OVA,2,5.71,1025,17
6801,13255,Haru wa Kuru,Adventure,ONA,1,5.92,547,17
2226,2624,"Flanders no Inu, Boku no Patrasche","Drama, Historical",TV,26,7.32,811,17
12224,3890,Sei Shoujo Sentai Lakers EX,"Hentai, Sci-Fi",OVA,1,5.1,697,17
3006,20969,Tezuka Osamu no Buddha: Owarinaki Tabi,"Drama, Historical, Supernatural",Movie,1,7.11,1468,17
11656,4490,Soap no Moko-chan,Hentai,OVA,1,6.3,717,17
4008,2576,Araiguma Rascal,"Drama, Historical, Slice of Life",TV,52,6.82,935,17
6188,17727,Haitai Nanafa 2nd Season,"Comedy, Supernatural",TV,13,6.22,1915,17
3636,2510,Sengoku Majin Goushougun,"Mecha, Parody, Sci-Fi",TV,26,6.93,849,17
11746,30132,Etsuraku no Tane The Animation,Hentai,OVA,1,6.16,1789,17
11865,5399,Internal Medicine,Hentai,OVA,2,5.97,846,17
1563,31158,Hetalia: The World Twinkle Specials,"Comedy, Historical, Parody",Special,3,7.5,2505,17
3463,3196,Wakakusa no Charlotte,"Drama, Historical, Kids, Shoujo, Slice of Life",TV,30,6.99,1019,17
3604,13029,Arashi no Yoru ni: Himitsu no Tomodachi,"Adventure, Drama",TV,26,6.93,1597,17
11814,3628,Ingoku Byoutou,Hentai,OVA,2,6.04,933,17
6193,3595,Kujakuou,"Action, Demons, Horror",OVA,3,6.22,949,17
6787,832,Ginsoukikou Ordian,"Mecha, Sci-Fi",TV,24,5.93,1304,17
12176,2480,Dragon Knight Gaiden,"Action, Demons, Fantasy, Hentai",OVA,1,5.36,712,17
5912,16576,Yu☆Gi☆Oh! Zexal Second: Midokoro Tenkomori Special,"Action, Fantasy, Game, Shounen",Special,1,6.32,1832,17
2527,5343,Monkey Punch: Manga Katsudou Daishashin,"Action, Adventure, Comedy, Ecchi, Parody, Seinen",TV,12,7.24,746,17
6253,2421,Super Kuma-san,"Comedy, Fantasy",Special,1,6.2,534,17
4026,26063,Kaibutsu Oujo (OVA) Specials,"Adventure, Comedy, Horror, Shounen, Supernatural",Special,3,6.82,922,17
3913,3182,Massugu ni Ikou. 2nd Season,"Comedy, Josei, Romance, Slice of Life",TV,5,6.85,904,17
3327,956,Daikuu Maryuu Gaiking,"Adventure, Mecha, Sci-Fi, Shounen",TV,44,7.02,919,17
6661,9045,Jack to Mame no Ki (1989),"Adventure, Dementia, Kids",OVA,1,6.01,630,17
7376,5873,Tarou-san no Kisha,Action,Movie,1,5.49,662,17
5244,1333,Fushigi na Koala Blinky,"Adventure, Comedy, Fantasy, Kids",TV,26,6.51,480,17
7620,10003,Kago Shintarou Anime Sakuhin Shuu,"Comedy, Dementia, Horror, Seinen",OVA,15,5.23,1551,17
6031,4003,Dream Hunter Rem,"Ecchi, Magic",OVA,4,6.27,1442,17
4938,14989,Chousoku Henkei Gyrozetter,"Action, Cars, Mecha, Shounen",TV,51,6.58,3183,17
3630,2231,Miyuki,"Romance, School",TV,37,6.93,1423,17
5427,1867,Oira Uchuu no Tankoufu,"Action, Adventure, Sci-Fi, Shounen, Space",OVA,2,6.46,734,16
7966,5814,Dankichi-jima no Olympic Taikai,"Action, Sports",Movie,1,4.4,634,16
1211,2549,Perrine Monogatari,"Drama, Historical, Shoujo, Slice of Life",TV,53,7.63,1744,16
11696,4729,Natural 2: Duo,Hentai,OVA,4,6.24,841,16
6879,5662,Suteneko Tora-chan,Music,Movie,1,5.88,615,16
7952,7030,Kemeko no Love,Comedy,Movie,1,4.48,737,16
6814,3192,Tobira wo Akete,"Action, Adventure, Fantasy, Sci-Fi",Movie,1,5.92,894,16
8012,2776,Generation of Chaos,"Action, Adventure, Demons, Fantasy, Magic",OVA,1,3.98,1010,16
1782,2649,Doraemon: Obaachan no Omoide,"Comedy, Fantasy, Kids, Sci-Fi, Shounen",Movie,1,7.44,835,16
12243,2990,Mini Skirt Gakuen,Hentai,OVA,1,4.64,657,16
3761,29868,Go! Princess Precure Movie: Go! Go!! Gouka 3-bondate!!!,"Fantasy, Kids, Magic, Shoujo",Movie,1,6.89,1103,16
4791,32311,Beautiful World,"Action, Drama, Mecha, Music, Sci-Fi",Music,1,6.62,1215,16
7956,7811,Yoru no Okite,Dementia,Movie,1,4.46,711,16
6919,4103,Oval x Over,Cars,OVA,1,5.85,557,16
7487,11729,Space Neko Theater,Comedy,ONA,1,5.38,584,16
7371,3320,Harbor Light Monogatari: Fashion Lala yori,Shoujo,OVA,1,5.49,800,16
6673,8333,Kodomo no Keijijougaku,Fantasy,ONA,1,6.0,543,16
1387,7877,"Momoko, Kaeru no Uta ga Kikoeru yo.","Drama, School, Slice of Life",Movie,1,7.56,1113,16
3495,2757,Juuni Senshi Bakuretsu Eto Ranger,"Action, Comedy, Fantasy",TV,39,6.97,936,16
2641,15159,Fantastic Children Special,Slice of Life,Special,1,7.2,873,16
12190,3562,Chu^2,Hentai,OVA,1,5.3,798,16
7706,9491,Katsugeki Shoujo Tanteidan,"Action, Comedy, School",OVA,1,5.12,557,16
7172,1708,Majuu Sensen: The Apocalypse,"Action, Fantasy",TV,13,5.67,747,16
6976,11511,Evidence,Music,Music,1,5.81,705,16
11798,20959,Kansen: Ball Buster The Animation,Hentai,OVA,1,6.07,1944,16
7001,2094,Relic Armor Legaciam,"Action, Mecha, Sci-Fi",OVA,1,5.8,686,16
6778,5620,Uchuu Enban Dai-Sensou,"Action, Mecha, Romance",Movie,1,5.94,557,16
12093,33515,Misuzu: Ikenai Koto,Hentai,OVA,1,5.56,1068,16
6949,13249,Lupin VIII,"Adventure, Comedy, Shounen",Special,1,5.83,1166,16
4423,3915,Time Bokan,"Adventure, Comedy, Mecha",TV,61,6.73,835,16
6996,17293,Love Like Aliens,"Action, Music, Sci-Fi",Music,1,5.8,567,16
3789,8366,Crayon Shin-chan Movie 14: Densetsu wo Yobu Odore! Amigo!,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,1,6.88,973,16
2366,6463,Hoshi wo Katta Hi,"Kids, Sci-Fi",Movie,1,7.28,2814,16
12185,4675,Detective File 1: Kindan no Ai,Hentai,OVA,1,5.31,943,16
5476,6462,Amefuri Kozou,"Fantasy, Supernatural",OVA,1,6.44,606,16
4987,6374,Kagaku Ninja-tai Gatchaman II,"Action, Adventure, Sci-Fi, Shounen",TV,52,6.58,903,16
3863,2814,Dondon Domeru to Ron,"Comedy, Kids",TV,52,6.86,531,16
1973,3335,Haikara-san ga Tooru,"Drama, Historical, Romance, Shoujo, Slice of Life",TV,42,7.39,1155,16
1491,1392,Future GPX Cyber Formula 11,"Drama, Sci-Fi, Shounen, Sports",OVA,6,7.52,1116,16
6799,3968,Dragoon,"Adventure, Fantasy",OVA,3,5.92,896,16
12179,13917,Star☆Jewel Gaiden: Natsumi Oblivion,"Hentai, Yuri",OVA,1,5.35,883,16
6974,9629,Cyborg 009: The Reopening,"Action, Adventure, Mecha, Sci-Fi, Shounen",Special,1,5.81,971,16
4997,9395,Miyanishi Tatsuya Gekijou: Omae Umasou da na,"Adventure, Kids",TV,20,6.58,833,16
4796,6472,Gakkou no Kowai Uwasa: Hanako-san ga Kita!!,Horror,TV,35,6.63,637,16
11513,29915,Junai Maniac,Hentai,OVA,2,6.49,1737,16
2890,2805,Onegai! Samia Don,"Comedy, Fantasy, Kids, Magic, Slice of Life",TV,78,7.14,472,16
5713,9935,Chocolat no Mahou,"Drama, Magic, Shoujo, Supernatural",OVA,13,6.37,3800,16
11922,31403,Colosseum no Senki: Another Story,"Fantasy, Hentai",OVA,2,5.89,1360,16
6175,1885,Master of Epic: The Animation Age,"Comedy, Fantasy, Game",TV,12,6.23,1139,16
5752,2609,Kakyuusei (1999),"Drama, Harem, Romance, School",TV,14,6.36,1578,16
12095,31331,Busou Shoujotai: Blade Briders The Animation,"Hentai, Space",OVA,1,5.55,1166,16
11945,2208,Flutter of Birds II: Tenshi-tachi no Tsubasa,"Drama, Hentai, Romance",OVA,2,5.85,827,16
5451,13955,Dennou Coil Recaps,"Adventure, Comedy, Drama, Mystery, Sci-Fi",Special,2,6.45,1342,16
7341,7258,Tabi,"Fantasy, Psychological",Movie,1,5.53,558,16
4935,4383,Catman Series III,"Comedy, Fantasy, Slice of Life",TV,6,6.59,796,16
5284,10262,Gag Manga Biyori: Jump Festa 2002 Special,Comedy,Special,1,6.5,513,16
5626,1503,Mahou Shoujo Pretty Sammy Specials,"Adventure, Comedy, Fantasy, Magic, Parody, Seinen",Special,7,6.4,798,16
12008,4774,Ningyou Tsukai,Hentai,OVA,1,5.74,737,16
4407,602,KO Seiki Beast Sanjuushi,"Adventure, Comedy, Fantasy, Mecha, Shounen, Supernatural",OVA,7,6.73,1194,16
6246,25543,M3: Sono Kuroki Hagane Recap,"Action, Mecha",Special,1,6.19,1022,16
7990,2318,Dog Soldier,"Action, Military, Seinen",OVA,1,4.24,827,16
11863,4340,Tower of Etruria,"Adventure, Comedy, Harem, Hentai",OVA,2,5.98,826,16
7428,7569,Idol Ace,Comedy,ONA,1,5.44,559,16
4833,3842,Doubutsu Takarajima,Adventure,Movie,1,6.62,818,16
4866,10055,Black Jack: Heian Sento,Shounen,Movie,1,6.61,1087,16
3365,2055,Coo: Tooi Umi kara Kita Coo,"Adventure, Drama, Mystery, Slice of Life",Movie,1,7.01,850,16
7650,10584,Mononoke Dance,"Dementia, Music",Music,1,5.19,568,16
3880,23871,Puchimas!!: Petit Petit iDOLM@STER - Fuyu→Kotatsu←Haru,"Comedy, Music, Slice of Life",OVA,1,6.85,1246,16
5984,1938,Shin Kaitei Gunkan,"Action, Adventure, Fantasy, Historical, Military, Sci-Fi",OVA,2,6.29,877,16
6016,3599,Shin Kujakuou,"Action, Demons, Horror",OVA,2,6.28,743,16
5340,10013,Shouwa Monogatari (Movie),"Drama, Historical",Movie,1,6.49,878,16
12180,3883,Yu-No,"Hentai, Sci-Fi",OVA,4,5.35,661,16
7364,7423,The Tales of Rien Village #1: &quot;Toilet ni Ittokiya&quot;,Fantasy,ONA,1,5.5,365,16
6952,1936,Misute♡naide Daisy,"Comedy, Romance, Sci-Fi",TV,12,5.83,720,16
4939,7336,Cyborg 009: Chou Ginga Densetsu,"Action, Sci-Fi, Space",Movie,1,6.59,1003,16
7050,6184,Makaryuudo Demon Hunter,"Demons, Supernatural",OVA,1,5.77,668,15
6275,10688,Muybridge no Ito,Drama,Movie,1,6.19,797,15
3635,3765,Pygmalio,"Adventure, Fantasy",TV,39,6.93,533,15
3062,3807,Honoo no Alpenrose: Judy &amp; Randy,"Drama, Historical, Romance, Shoujo",TV,20,7.09,979,15
11923,9939,Kunoichi Sakuya,Hentai,OVA,2,5.89,1218,15
3884,7536,Soukou Kihei Votoms: Pailsen Files the Movie,"Mecha, Military, Sci-Fi, Space",Movie,1,6.86,915,15
5895,7169,Ibara-Hime matawa Nemuri-Hime,"Drama, Historical",Movie,1,6.32,586,15
11891,2721,Reinou Tantei Miko,"Comedy, Hentai",OVA,2,5.94,952,15
6981,6266,Joseito,"Drama, School, Slice of Life",OVA,1,5.81,774,15
7150,2058,Delpower X Bakuhatsu Miracle Genki!,"Action, Comedy, Mecha, Parody, School, Sci-Fi",OVA,1,5.68,644,15
4346,11685,Takarajima Memorial: Yuunagi to Yobareta Otoko,"Adventure, Drama, Historical, Mystery, Supernatural",OVA,1,6.74,536,15
5469,2466,Scramble Wars: Tsuppashire! Genom Trophy Rally,Parody,OVA,1,6.45,558,15
11180,32423,Pretty x Cation The Animation,Hentai,OVA,2,7.2,2636,15
4148,12745,Bari Bari Densetsu (1987),"Action, Drama, Shounen, Sports",Movie,1,6.79,610,15
8033,7022,G-senjou no Higeki,"Comedy, Dementia",Movie,1,3.68,562,15
3488,8092,Bakumatsu no Spasibo,Historical,Movie,1,6.97,647,15
12237,3540,Henbou Moral Hazard,Hentai,OVA,1,4.88,552,15
3784,4943,Yousei Florence,"Adventure, Fantasy, Music",Movie,1,6.89,891,15
6124,2690,Urban Square: Kouhaku no Tsuigeki,"Action, Mystery, Seinen",OVA,1,6.25,656,15
11934,4400,Inmu 2,Hentai,OVA,2,5.87,715,15
11742,4009,Heisa Byoutou,Hentai,OVA,2,6.17,1072,15
1344,5854,Shin Chou Kyou Ryo: Condor Hero III,"Action, Adventure, Drama, Historical, Romance",TV,26,7.58,1377,15
6514,1947,Kikou Sennyo Rouran,"Action, Fantasy, Mecha",TV,28,6.08,1049,15
5049,2702,Bakukyuu Renpatsu! Super Bedaman,"Adventure, Game",TV,18,6.56,592,15
11890,2610,Kakyuusei,"Drama, Harem, Hentai, Romance",OVA,4,5.94,1015,15
5939,7610,Anju to Zushioumaru,"Fantasy, Historical",Movie,1,6.3,637,15
1940,4062,Musashi no Ken,"Shounen, Sports",TV,72,7.4,971,15
3637,3098,Shutsugeki! Machine Robo Rescue,"Action, Mecha, Sci-Fi",TV,53,6.93,636,15
2529,30771,Mudai,"Drama, Music, Romance, Slice of Life",Music,1,7.24,1242,15
5527,3881,Majokko Tickle,"Comedy, Magic, Shoujo",TV,45,6.43,471,15
2760,33713,Seihou Bukyou Outlaw Star Specials,"Action, Adventure, Comedy, Ecchi, Sci-Fi",Special,2,7.16,1509,15
3659,2933,Mirai Keisatsu Urashiman,"Comedy, Police, Sci-Fi",TV,50,6.92,776,15
3186,32409,Shinmai Maou no Testament Burst Specials,"Comedy, Demons, Ecchi",Special,5,7.06,3495,15
3095,32240,Code Geass: Boukoku no Akito 4 - Nikushimi no Kioku Kara Picture Drama,"Comedy, Ecchi, Military",Special,1,7.08,2188,15
12165,3094,Rankou Choukyou: Maid ni Natta Shoujo,Hentai,OVA,1,5.41,713,15
6612,23679,Strange+ Special,"Comedy, Shoujo, Slice of Life",Special,1,6.04,1235,15
7398,6939,Eien no Hou,"Fantasy, Sci-Fi",Movie,1,5.47,581,15
6122,13495,Tokyo Disney Resort: Yume ga Kanau Basho,Slice of Life,Special,1,6.25,727,15
3303,2613,Mirai Shounen Conan 2: Taiga Daibouken,"Adventure, Drama, Sci-Fi",TV,24,7.03,931,15
7740,5622,The Chocolate Panic Picture Show,"Dementia, Psychological",OVA,1,5.08,1024,15
2207,5014,Sango Shou Densetsu: Aoi Umi no Elfie,"Adventure, Sci-Fi",Movie,1,7.33,524,15
3498,2243,Karasu Tengu Kabuto,"Action, Adventure, Drama, Historical",TV,39,6.97,1220,15
1683,17137,Saiyuuki Gaiden: Tokubetsu-hen - Kouga no Shou,"Adventure, Drama, Fantasy, Shoujo",OVA,1,7.47,1313,15
5073,29419,Pokemon XY: New Year&#039;s Eve 2014 Super Mega Special,"Action, Adventure, Comedy, Fantasy, Kids",Special,1,6.56,1358,15
4924,8109,Tottoko Hamtarou Movie 4: Hamtaro to Fushigi no Oni no Emon Tou,"Adventure, Comedy, Kids",Movie,1,6.6,962,15
12035,4821,Injuu Kateikyoushi,Hentai,OVA,1,5.69,578,15
6185,4616,Yumemiru Topo Gigio,"Adventure, Comedy, Kids",TV,13,6.23,429,15
5679,1337,Dororon Enma-kun,"Comedy, Demons, Fantasy, Horror, Shounen, Supernatural",TV,25,6.38,1898,15
3826,4486,Getter Robo G,"Action, Mecha, Sci-Fi, Shounen",TV,39,6.87,1088,15
12172,3563,Momone,Hentai,OVA,1,5.38,838,15
5183,4388,Mazinger Z tai Dr. Hell,"Action, Drama, Mecha, Sci-Fi, Shounen",Movie,1,6.53,630,15
4944,3776,Go! Go! Itsutsugo Land,School,TV,50,6.59,393,15
7517,15545,Oshiri Kajiri Mushi (TV),"Comedy, Kids",TV,20,5.35,870,15
12206,3564,Pianist,Hentai,OVA,1,5.21,583,15
7494,31108,Green Dakara x Bakemono no Ko,Music,ONA,2,5.38,1086,15
3917,2783,Oyayubi Hime Monogatari,"Adventure, Fantasy, Shoujo",TV,26,6.85,671,15
12173,5393,Soushitsukyou,"Hentai, Yuri",OVA,1,5.38,1092,15
11918,5403,Jii Tousaku,Hentai,OVA,2,5.9,825,15
11900,4868,Blind Night,Hentai,OVA,3,5.92,1253,15
5828,31762,King of Prism by Pretty Rhythm,"Music, Shoujo, Sports",Movie,1,6.34,2897,15
7891,7026,Mado,Comedy,Movie,1,4.73,454,15
2994,3837,Mashin Eiyuuden Wataru,"Adventure, Comedy, Mecha, Sci-Fi, Shounen",TV,45,7.11,956,15
3125,31105,Buddy Complex: Daremo Shiranai Ashita e,"Action, Mecha, Sci-Fi",ONA,1,7.07,987,15
11967,3644,Uchiyama Aki,Hentai,OVA,3,5.82,744,15
6181,31133,Shounen Sunday CM Gekijou: InuYasha-hen,"Action, Demons, Fantasy",Special,2,6.23,1218,15
5703,2700,Uchuu Kaizoku Mito no Daibouken: Futari no Joou-sama,"Action, Comedy, Sci-Fi",TV,13,6.38,585,15
12242,6025,Battle Can²,"Action, Hentai, Sci-Fi",OVA,1,4.69,484,15
6752,5889,DragonBlade,"Action, Fantasy",Movie,1,5.95,427,15
7053,32191,Okitegami Kyouko no Bibouroku x Monogatari,Supernatural,ONA,1,5.77,1771,15
5426,2233,Ocha-ken: Chokotto Monogatari,"Comedy, Kids",TV,26,6.46,647,15
3219,34325,Pokemon XY&amp;Z Specials,"Action, Adventure, Comedy, Fantasy, Kids",Special,2,7.05,1454,15
11753,4480,Ryoujoku Guerrilla Kari 3,Hentai,OVA,2,6.15,1224,15
6777,22137,Toukiden: The Age of Demons - Introduction,"Action, Demons",Special,1,5.94,499,15
4447,4199,Entaku no Kishi Monogatari: Moero Arthur,"Adventure, Drama, Historical, Romance",TV,30,6.72,608,15
2692,754,Yuki no Joou,"Adventure, Drama, Fantasy",TV,36,7.19,2228,15
4247,16756,Kuiba: Zhi Shiwanhuoji,"Action, Adventure, Fantasy, Kids",Movie,1,6.77,487,15
4884,15015,Shin Koihime†Musou: Otome Tairan OVA Omake,"Adventure, Comedy, Fantasy",Special,1,6.61,1035,15
12175,6622,Gakuen Maria: Bakunyuu Teachers,Hentai,OVA,1,5.37,891,15
5546,4386,Great Mazinger tai Getter Robo G: Kuuchuu Dai-Gekitotsu,"Action, Mecha, Sci-Fi",Movie,1,6.42,786,15
7390,3605,Princess Army: Wedding★Combat,"Action, Martial Arts, Romance, Shoujo",OVA,2,5.48,603,15
4554,3190,Guitar wo Motta Shounen: Kikaider vs. Inazuman,"Sci-Fi, Shounen",Special,1,6.69,678,15
6528,3205,Cream Lemon: Lemon Angel,Ecchi,TV,37,6.07,1068,15
7149,25991,Bishoujo Mobage: Mobami-chan,Fantasy,ONA,1,5.68,763,15
12246,5589,Offside Girl,"Hentai, Sports",OVA,2,4.3,945,15
6182,17379,Street Fighter II: Yomigaeru Fujiwara-Kyou - Toki wo Kaketa Fighter-tachi,"Action, Historical, Martial Arts, Shounen",OVA,1,6.23,776,15
6370,29801,The iDOLM@STER Million Live! 1st Anniversary PV,Drama,Special,1,6.15,1292,15
2299,20505,Kimi to Boku,"Drama, Slice of Life",ONA,1,7.3,1276,15
4778,4013,Paul no Miracle Daisakusen,"Action, Adventure, Kids",TV,51,6.64,413,15
4422,12715,The Hakkenden: Shin Shou,"Action, Adventure, Demons, Historical, Martial Arts, Samurai, Shounen",OVA,7,6.73,1127,15
3576,5311,Astroganger,"Action, Mecha, Sci-Fi",TV,26,6.94,492,15
7034,2081,Makeruna! Makendou,"Comedy, Magic, Shounen",OVA,1,5.78,555,15
6262,2824,Barbapapa Sekai wo Mawaru,"Adventure, Comedy",TV,50,6.19,528,15
5845,4948,Shounen Sarutobi Sasuke,"Adventure, Fantasy",Movie,1,6.34,564,15
4508,4515,Seton Doubutsuki: Risu no Banner,"Drama, Kids",TV,26,6.71,669,15
3218,31231,Pokemon the Movie XY&amp;Z: Volcanion to Karakuri no Magiana,"Adventure, Fantasy, Kids",Movie,1,7.05,3572,15
7421,4391,Saru Masamune,"Adventure, Military",Movie,1,5.45,659,15
5142,3153,Kagaku Ninja-tai Gatchaman (Movie),"Action, Adventure, Sci-Fi, Shounen",Movie,1,6.54,694,14
11997,4606,Tsuki Kagerou,"Hentai, Yuri",OVA,3,5.76,890,14
5327,9824,Jigokudou Reikai Tsuushin,"Fantasy, Horror",OVA,1,6.49,479,14
5610,10526,Duel Masters Zero,"Action, Kids",TV,25,6.4,795,14
6409,25441,Shin Strange+ Special,"Comedy, Shoujo, Slice of Life",Special,1,6.13,1094,14
12009,4498,Ikenie,Hentai,OVA,1,5.73,716,14
7248,2538,With You: Mitsumeteitai,"Drama, Fantasy, Mystery, Romance, School",OVA,2,5.61,669,14
11906,4775,Lunatic Night,"Comedy, Hentai, Parody",OVA,3,5.92,688,14
6783,5167,Cream Lemon: New Generation,"Drama, Romance",OVA,4,5.93,917,14
7604,23387,Master of Torque,"Action, Sci-Fi",ONA,4,5.25,693,14
3077,4051,Net Ghost Pipopa,"Action, Adventure, Comedy, Kids, Sci-Fi, Shounen",TV,51,7.09,913,14
6761,8722,Ten no Kawa,"Fantasy, Music",Music,1,5.95,471,14
4182,9119,Chirorin Mura Monogatari,"Kids, Slice of Life",TV,170,6.78,411,14
7210,5631,Kaumori,"Drama, Samurai",Movie,1,5.64,663,14
4805,6375,Kagaku Ninja-tai Gatchaman F,"Action, Adventure, Sci-Fi, Shounen",TV,48,6.63,810,14
5403,1671,Soreyuke! Uchuu Senkan Yamamoto Yohko II,"Action, Adventure, Sci-Fi",OVA,3,6.47,1099,14
3360,5755,Aoki Ryuusei SPT Layzner OVA,"Action, Mecha, Military, Sci-Fi, Shounen, Space",OVA,3,7.01,740,14
6395,6076,&quot;Eiji&quot;,"Comedy, Drama, Sports",OVA,1,6.13,805,14
6420,23483,Decorator,Music,Music,1,6.12,880,14
6679,12133,Sekai Kei Sekai Ron,"Psychological, Sci-Fi",OVA,1,6.0,644,14
8029,16602,Dead Girl Trailer,"Horror, Parody, Supernatural, Thriller",ONA,1,3.74,910,14
3621,5296,Jigoku Sensei Nube: Kyoufu no Natsu Yasumi! Asashi no Uni no Gensetsu,"Action, Horror, School, Shounen, Supernatural",Movie,1,6.93,1070,14
5854,1959,Wild 7,"Action, Drama, Police, Shounen",OVA,2,6.34,679,14
7140,19925,KY Kei JC Kuukichan,"Comedy, School",ONA,6,5.69,394,14
4672,3035,Chouon Senshi Borgman,"Action, Demons, Sci-Fi, Shounen",TV,35,6.66,947,14
11540,30262,Okane ga Nai Specials,"Drama, Romance, Yaoi",Special,4,6.46,1285,14
6377,2575,Don Chuck Monogatari,"Adventure, Kids, Slice of Life",TV,26,6.14,411,14
3652,3646,Glass no Usagi,Historical,Movie,1,6.92,1151,14
6446,3726,Karasu Tengu Kabuto: Ougon no Me no Kemono,"Action, Adventure, Drama, Historical",OVA,1,6.11,735,14
12248,5569,Tsui no Sora,Hentai,OVA,1,2.98,934,14
6567,6798,Saa Ikou! Tamagotchi,Kids,TV,12,6.06,487,14
4768,3100,Kamen Rider SD Kaiki?! Kumo Otoko,"Action, Parody",OVA,1,6.64,575,14
7455,1705,Genma Taisen: Shinwa Zenya no Shou,"Adventure, Drama, Horror, Sci-Fi, Shounen, Supernatural",TV,13,5.41,798,14
4437,5266,Choujuu Kishin Dancougar: God Bless Dancougar,"Action, Mecha, Sci-Fi",OVA,1,6.72,667,14
11466,10256,Shion Special,Hentai,Special,1,6.58,860,14
5732,2714,Sotsugyou: Graduation,"Drama, School",OVA,2,6.37,548,14
7278,2082,Marriage: Kekkon,"Romance, Slice of Life",OVA,2,5.58,670,14
6603,307,Kerokko Demetan,"Comedy, Fantasy, Kids",TV,39,6.04,533,14
12135,3567,Renzu: Futari no Kyori,Hentai,OVA,1,5.48,567,14
11870,34015,Seikatsu Shidou!! Anime Edition,Hentai,OVA,2,5.96,1144,14
11963,4717,Chijoku Kankin,Hentai,OVA,1,5.82,951,14
3274,4208,Tetsujin 28-gou (1980),"Action, Mecha",TV,51,7.04,821,14
5184,3147,Me gumi no Daigo: Kajiba no Baka Yarou,Drama,Movie,1,6.53,490,14
2551,3760,Grimm Douwa: Kin no Tori,"Adventure, Fantasy",Movie,1,7.23,405,14
3208,4935,Ikkyuu-san,"Comedy, Historical, Kids",TV,296,7.05,720,14
6147,30922,Kaze no Matasaburou (Movie),"Fantasy, Supernatural",Movie,1,6.24,1131,14
7834,7192,Choujikuu Romanesque Samy: Missing 99,"Action, Sci-Fi",OVA,1,4.9,508,14
7719,7259,Kenju Giga,"Parody, Psychological",Movie,1,5.11,480,14
7386,23935,Kyutai Panic Adventure Returns!,"Action, Shounen, Super Power",Special,1,5.46,691,14
1960,3006,Atashin&#039;chi,"Comedy, Slice of Life",TV,330,7.39,1524,14
6140,6680,Doujouji,"Historical, Supernatural",Movie,1,6.24,736,14
7803,4393,Kokka Kimigayo,"Historical, Music",Movie,1,4.96,755,14
3741,3162,Makiba no Shoujo Katri,"Adventure, Drama, Historical, Slice of Life",TV,49,6.9,1048,14
11609,30269,Momoiro Milk,Hentai,OVA,2,6.37,1628,14
12240,4178,Dream Hazard: Akuma no Program,Hentai,OVA,1,4.77,616,14
4787,4132,Wakakusa no Yon Shimai,"Drama, Historical, Slice of Life",TV,26,6.64,476,14
11987,5645,Castle Fantasia: Seima Taisen,Hentai,OVA,3,5.77,1220,14
12116,5646,Deep Voice,Hentai,OVA,3,5.51,844,14
4729,3878,Mahou Shoujo Lalabel,"Comedy, Magic, Shoujo, Slice of Life",TV,49,6.65,635,14
11807,30454,Maro no Kanja wa Gatenkei,Hentai,OVA,2,6.05,1721,14
4641,7775,Futatsu no Kurumi,Drama,Special,1,6.67,552,14
4233,8367,Crayon Shin-chan Movie 16: Chou Arashi wo Yobu Kinpoko no Yuusha,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,1,6.77,878,14
703,32863,Ansatsu Kyoushitsu (TV) 2nd Season: Kagaijugyou-hen,"Action, Comedy, School, Shounen",ONA,8,7.88,7999,14
